time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:activeLogSize,Cleaning:availableLogSize,Cleaning:maxUtilization,Cleaning:minUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsExpired,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nRevisalRuns,Cleaning:nToBeCleanedLNsProcessed,Cleaning:nTwoPassRuns,Cleaning:pendingLNQueueSize,Cleaning:protectedLogSize,Cleaning:protectedLogSizeMap,Cleaning:reservedLogSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,Environment:nBinDeltaDelete,Environment:nBinDeltaGet,Environment:nBinDeltaInsert,Environment:nBinDeltaUpdate,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncMaxTime,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:priDelete,Op:priDeleteFail,Op:priInsert,Op:priInsertFail,Op:priPosition,Op:priSearch,Op:priSearchFail,Op:priUpdate,Op:secDelete,Op:secInsert,Op:secPosition,Op:secSearch,Op:secSearchFail,Op:secUpdate
2020-08-31 08:01:30.202 UTC, ,11000,24745304,723264,21181232,407344, ,562, , , , , , , , , , , ,562,346, , , ,327,21,624, , , , , , , , , , , , , , , , ,373665467366,882,4310,373665464487, , , , ,868923444,231105249280,95,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,868923444, ,1598858239695, , , , ,3145728,373665467366, , , ,0, , , , , , , ,3, , , , , ,21, , , , , , , , , , , , , , , , , , ,190439472,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-31 08:02:30.205 UTC, ,11000,24745304,723264,21181232,407344, ,562, , , , , , , , , , , ,562,346, , , ,327,21,624, , , , , , , , , , , , , , , , ,373665467366,882,4310,373665464487, , , , ,868923444,231104335872,95,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,868923444, ,1598858239695, , , , ,3145728,373665467366, , , ,0, , , , , , , ,3, , , , , ,21, , , , , , , , , , , , , , , , , , ,191487568,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-31 08:03:30.207 UTC, ,11000,24745304,723264,21181232,407344, ,562, , , , , , , , , , , ,562,346, , , ,327,21,624, , , , , , , , , , , , , , , , ,373665467366,882,4310,373665464487, , , , ,868923444,231101358080,95,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,868923444, ,1598858239695, , , , ,3145728,373665467366, , , ,0, , , , , , , ,3, , , , , ,21, , , , , , , , , , , , , , , , , , ,192535664,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-31 08:04:30.210 UTC, ,11000,24745304,723264,21181232,407344, ,562, , , , , , , , , , , ,562,346, , , ,327,21,624, , , , , , , , , , , , , , , , ,373665467366,882,4310,373665464487, , , , ,868923444,231102193664,95,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,868923444, ,1598858239695, , , , ,3145728,373665467366, , , ,0, , , , , , , ,3, , , , , ,21, , , , , , , , , , , , , , , , , , ,195118424,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-31 08:05:30.214 UTC, ,11000,24745304,723264,21181232,407344, ,562, , , , , , , , , , , ,562,346, , , ,327,21,624, , , , , , , , , , , , , , , , ,373665467366,882,4310,373665464487, , , , ,868923444,231099338752,95,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,868923444, ,1598858239695, , , , ,3145728,373665467366, , , ,0, , , , , , , ,3, , , , , ,21, , , , , , , , , , , , , , , , , , ,198035328,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-31 08:06:30.216 UTC, ,11000,24745304,723264,21181232,407344, ,562, , , , , , , , , , , ,562,346, , , ,327,21,624, , , , , , , , , , , , , , , , ,373665467366,882,4310,373665464487, , , , ,868923444,231108763648,95,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,868923444, ,1598858239695, , , , ,3145728,373665467366, , , ,0, , , , , , , ,3, , , , , ,21, , , , , , , , , , , , , , , , , , ,199083520,-1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2020-08-31 08:07:30.220 UTC, ,11000,24745304,723264,21181232,407344, ,562, ,27967, , , , , , , , , ,562,346, , , ,327,21,624, ,27598, , , , , , , , , , , , , , ,373665467366,882,4310,373665464487, , , , ,868923444,231107776512,95,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,868923444, ,1598858239695, , , , ,3145728,373665467366, , , ,0, , , , , , , ,3, , , , , ,21, , , , , , , , , , , , , , , , , , ,568779536,-1, , , , , , ,4200, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27600,69, , , , , , , 
2020-08-31 08:08:30.222 UTC, ,11000,24745304,723264,21181232,407344, ,562, ,28069, , , , , , , , , ,562,346, , , ,327,21,624, ,27697, , , , , , , , , , , ,21, , ,373665467366,882,4310,373665464487, , , , ,868923444,231106936832,95,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,868923444, ,1598858239695, , , , ,3145728,373665467366, , , ,0, , , , , , , ,3, , , , , ,21, , , , , , , , , , , , , , , , ,1,4,190344944,-1, , , , , , ,4300, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27700,71, , , , , , , 
2020-08-31 08:09:30.225 UTC, ,11000,24745304,723264,21181232,407344, ,562, ,27994, , , , , , , , , ,562,346, , , ,327,21,624, ,27624, , , , , , , , , , , , , , ,373665467366,882,4310,373665464487, , , , ,868923444,231105695744,95,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,868923444, ,1598858239695, , , , ,3145728,373665467366, , , ,0, , , , , , , ,3, , , , , ,21, , , , , , , , , , , , , , , , , , ,573760968,-1, , , , , , ,4226, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,27626,70, , , , , , , 
2020-08-31 08:10:30.226 UTC, ,11000,24745304,723264,21181232,407344, ,562, ,20123, , , , , , , , , ,562,346, , , ,327,21,624, ,19905, , , , , , , , , , , ,4031, , ,373665467366,882,4310,373665464487, , , , ,868923444,231105306624,95,95, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,868923444, ,1598858239695, , , , ,3145728,373665467366, , , ,0, , , , , , , ,3, , , , , ,21, , , , , , , , , , , , , , , , , , ,823236696,-1, , , , , , ,8207, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,19907,35, , , , , , , 
